# (X, Y) are on NAD83, UTM Zone 15N
X,Y,Z,mag
334350,6630000,199.567420908702,5116
334400,6630000,199.513932491855,5229
334450,6630000,199.46342353765,5227
334500,6630000,199.415997949046,5143
334550,6630000,199.371703939106,5066
334600,6630000,199.330523800091,5014
334650,6630000,199.292365018698,4977
334700,6630000,199.257052399023,4950
334750,6630000,199.224321614571,4929
334800,6630000,199.193814811396,4912
334850,6630000,199.165078157316,4901
334900,6630000,199.137561120367,4891
334950,6630000,199.110617549217,4884
335000,6630000,199.083508449457,4878
335050,6630000,199.055406620449,4873
335100,6630000,199.025402989197,4869
335150,6630000,198.992514393911,4866
335200,6630000,198.955692946906,4863
335250,6630000,198.913836919478,4860
335300,6630000,198.865802515803,4857
335350,6630000,198.81041698926,4853
335400,6630000,198.746492893828,4850
335450,6630000,198.672843025924,4848
335500,6630000,198.588296186359,4848
335550,6630000,198.491712408197,4847
335600,6630000,198.381997864898,4845
335650,6630000,198.258119381139,4842
335700,6630000,198.119118405875,4838
335750,6630000,197.964124463733,4835
335800,6630000,197.792368211218,4833
335850,6630000,197.603194100825,4831
335900,6630000,197.396071886236,4830
335950,6630000,197.170606848886,4830
336000,6630000,196.926548895879,4830
336050,6630000,196.663800710342,4827
336100,6630000,196.382423879917,4825
336150,6630000,196.082642939789,4823
336200,6630000,195.764847284997,4821
336250,6630000,195.429591502348,4818
336300,6630000,195.077593661056,4819
336350,6630000,194.709732002473,4817
336400,6630000,194.327040533568,4810
336450,6630000,193.930703302536,4804
336500,6630000,193.522046451323,4797
336550,6630000,193.102528101058,4792
336600,6630000,192.673726996763,4789
336650,6630000,192.237329567225,4787
336700,6630000,191.795115276676,4787
336750,6630000,191.348941132895,4802
336800,6630000,190.900724919762,4806
336850,6630000,190.452427559276,4824
336900,6630000,190.006035219026,4837
336950,6630000,189.563540742464,4845
337000,6630000,189.126925341519,4846
337050,6630000,188.698140425383,4834
337100,6630000,188.279089551792,4817
337150,6630000,187.87161071053,4803
337200,6630000,187.477459935132,4794
337250,6630000,187.098296800609,4791
337300,6630000,186.735670709192,4788
337350,6630000,186.391008146731,4787
337400,6630000,186.065601541966,4787
337450,6630000,185.760599754629,4789
337500,6630000,185.476999949631,4793
337550,6630000,185.21564127762,4800
337600,6630000,184.977200079904,4816
337650,6630000,184.762186579985,4838
337700,6630000,184.570943702869,4849
337750,6630000,184.403647434874,4841
337800,6630000,184.260308836293,4826
337850,6630000,184.140778025565,4809
337900,6630000,184.044749495782,4794
337950,6630000,183.971768183874,4781
338000,6630000,183.921236744587,4771
338050,6630000,183.892424176555,4764
338100,6630000,183.884475893372,4759
338150,6630000,183.896424552836,4755
338200,6630000,183.92720118673,4753
338250,6630000,183.975646965996,4752
338300,6630000,184.040524743693,4751
338350,6630000,184.120530749747,4748
338400,6630000,184.214306215139,4745
338450,6630000,184.320449346798,4743
338500,6630000,184.437527714673,4741
338550,6630000,184.564090114037,4739
338600,6630000,184.698677710729,4738
338650,6630000,184.839834201958,4737
338700,6630000,184.986115895064,4735
338750,6630000,185.136101577787,4734
338800,6630000,185.288402020933,4734
338850,6630000,185.441668397388,4734
338900,6630000,185.594599441592,4734
338950,6630000,185.745947451761,4737
339000,6630000,185.894524467202,4742
330000,6630200,209.294171364496,5571
330050,6630200,209.351533741381,5463
330100,6630200,209.421758638649,5327
330150,6630200,209.503980186785,5210
330200,6630200,209.597171751418,5133
330250,6630200,209.700152583995,5084
330300,6630200,209.811596131888,5051
330350,6630200,209.930040306437,5029
330400,6630200,210.053899115841,5011
330450,6630200,210.181475788332,4995
330500,6630200,210.310977977285,4981
330550,6630200,210.440534214149,4969
330600,6630200,210.568211471181,4956
330650,6630200,210.692034261262,4945
330700,6630200,210.810004884283,4936
330750,6630200,210.920124549659,4928
330800,6630200,211.020414874982,4921
330850,6630200,211.108939998474,4916
330900,6630200,211.183828262741,4912
330950,6630200,211.243293312069,4910
331000,6630200,211.285654551005,4909
331050,6630200,211.309356869631,4910
331100,6630200,211.312989161079,4911
331150,6630200,211.29530141161,4912
331200,6630200,211.255220068358,4911
331250,6630200,211.191861540203,4909
331300,6630200,211.104543382355,4907
331350,6630200,210.992793550975,4907
331400,6630200,210.856357358549,4907
331450,6630200,210.695202072599,4907
331500,6630200,210.509518879996,4908
331550,6630200,210.299722974101,4909
331600,6630200,210.066451834764,4914
331650,6630200,209.810561514732,4920
331700,6630200,209.533119757374,4920
331750,6630200,209.235396673709,4917
331800,6630200,208.918853554363,4923
331850,6630200,208.585129263393,4938
331900,6630200,208.236024777504,4955
331950,6630200,207.873485217705,4965
332000,6630200,207.499580038295,4964
332050,6630200,207.116481206749,4955
332100,6630200,206.726440052792,4948
332150,6630200,206.331763462441,4942
332200,6630200,205.934788919731,4935
332250,6630200,205.537858834319,4929
332300,6630200,205.143294397575,4928
332350,6630200,204.753370212227,4934
332400,6630200,204.370289548073,4941
332450,6630200,203.99616053722,4952
332500,6630200,203.632973561514,4960
332550,6630200,203.28258039054,4958
332600,6630200,202.946675294772,4945
332650,6630200,202.626777413004,4934
332700,6630200,202.324215078628,4928
332750,6630200,202.040112490502,4928
332800,6630200,201.775379305248,4931
332850,6630200,201.530703670943,4933
332900,6630200,201.306548702722,4933
332950,6630200,201.103151161792,4932
333000,6630200,200.920522938498,4933
333050,6630200,200.758455516554,4935
333100,6630200,200.616527117124,4937
333150,6630200,200.49411241868,4941
333200,6630200,200.390394597503,4946
333250,6630200,200.304380100979,4950
333300,6630200,200.234915939842,4953
333350,6630200,200.180709077308,4954
333400,6630200,200.140347235307,4950
333450,6630200,200.112321089991,4948
333500,6630200,200.095047275923,4945
333550,6630200,200.086891751104,4940
333600,6630200,200.086193384442,4931
333650,6630200,200.091287368525,4918
333700,6630200,200.100527402992,4907
333750,6630200,200.112307347279,4897
333800,6630200,200.125082052694,4891
333850,6630200,200.137386402382,4890
333900,6630200,200.147853112364,4891
333950,6630200,200.155228342038,4892
334000,6630200,200.158385272888,4893
334050,6630200,200.156335418442,4895
334100,6630200,200.148237430477,4903
334150,6630200,200.133403324865,4920
334200,6630200,200.111301835396,4951
334250,6630200,200.081558794969,5009
334300,6630200,200.043954490537,5102
334350,6630200,199.998418599041,5185
334400,6630200,199.945022347267,5175
334450,6630200,199.883968085659,5105
334500,6630200,199.815576772668,5039
334550,6630200,199.7402736424,4993
334600,6630200,199.658572009677,4962
334650,6630200,199.5710558947,4938
334700,6630200,199.478361232318,4921
334750,6630200,199.381156093917,4909
334800,6630200,199.280120833037,4900
334850,6630200,199.175928008426,4892
334900,6630200,199.069222774309,4884
334950,6630200,198.960604139957,4878
335000,6630200,198.850607419367,4873
335050,6630200,198.739687515378,4870
335100,6630200,198.628204083791,4868
335150,6630200,198.51640861844,4866
335200,6630200,198.404433554611,4864
335250,6630200,198.29228429262,4861
335300,6630200,198.179834537946,4860
335350,6630200,198.06682445431,4857
335400,6630200,197.952861293582,4853
335450,6630200,197.837422428971,4849
335500,6630200,197.719860974192,4845
335550,6630200,197.599414508975,4842
335600,6630200,197.475216312045,4839
335650,6630200,197.346308698772,4836
335700,6630200,197.211657975763,4834
335750,6630200,197.070170991781,4832
335800,6630200,196.920714319552,4830
335850,6630200,196.762135411648,4828
335900,6630200,196.593284186237,4827
335950,6630200,196.413034725707,4825
336000,6630200,196.220307506167,4824
336050,6630200,196.014091350053,4823
336100,6630200,195.793465088748,4822
336150,6630200,195.557619431897,4820
336200,6630200,195.305876878199,4819
336250,6630200,195.037709432407,4817
336300,6630200,194.752754817835,4816
336350,6630200,194.450830187406,4815
336400,6630200,194.131943383227,4813
336450,6630200,193.796302135755,4811
336500,6630200,193.444321446247,4812
336550,6630200,193.076628145755,4816
336600,6630200,192.694062347105,4821
336650,6630200,192.297674996111,4821
336700,6630200,191.888722060968,4822
336750,6630200,191.468656059334,4827
336800,6630200,191.039115055786,4833
336850,6630200,190.60190894501,4835
336900,6630200,190.15900295331,4833
336950,6630200,189.712497797615,4829
337000,6630200,189.264607345228,4824
337050,6630200,188.817635006539,4817
337100,6630200,188.373948284251,4809
337150,6630200,187.935952323349,4801
337200,6630200,187.50606271353,4796
337250,6630200,187.086678065801,4793
337300,6630200,186.680152919924,4789
337350,6630200,186.288771272522,4788
337400,6630200,185.914721175475,4792
337450,6630200,185.560070757984,4799
337500,6630200,185.226746304873,4803
337550,6630200,184.916511322841,4802
337600,6630200,184.630947283287,4801
337650,6630200,184.371437395454,4806
337700,6630200,184.139153578625,4809
337750,6630200,183.93504622604,4806
337800,6630200,183.759836432053,4798
337850,6630200,183.614011004845,4789
337900,6630200,183.497820499887,4780
337950,6630200,183.411280509533,4771
338000,6630200,183.354175036785,4764
338050,6630200,183.326062822815,4757
338100,6630200,183.326285675043,4754
338150,6630200,183.353979238576,4752
338200,6630200,183.40808596593,4750
338250,6630200,183.487370243328,4748
338300,6630200,183.590434928987,4746
338350,6630200,183.715739308241,4744
338400,6630200,183.861617788195,4743
338450,6630200,184.026298856048,4740
338500,6630200,184.207924245884,4737
338550,6630200,184.404568110209,4734
338600,6630200,184.614255881285,4731
338650,6630200,184.834982621424,4729
338700,6630200,185.064730742669,4727
338750,6630200,185.301487619537,4726
338800,6630200,185.543262092045,4726
338850,6630200,185.78809964822,4725
338900,6630200,186.034096859102,4727
338950,6630200,186.279414143947,4731
339000,6630200,186.522286417858,4736
330000,6630400,209.077036134533,5162
330050,6630400,209.253448990349,5093
330100,6630400,209.431536562173,5054
330150,6630400,209.609883442878,5031
330200,6630400,209.78703714488,5016
330250,6630400,209.961518791572,5002
330300,6630400,210.131833873838,4989
330350,6630400,210.296483089256,4978
330400,6630400,210.453974146393,4968
330450,6630400,210.602833022511,4960
330500,6630400,210.741614557042,4953
330550,6630400,210.868912951044,4945
330600,6630400,210.983372241085,4936
330650,6630400,211.083696637557,4927
330700,6630400,211.16866095961,4919
330750,6630400,211.237120429956,4911
330800,6630400,211.288020050892,4904
330850,6630400,211.320403798725,4899
330900,6630400,211.33342300926,4896
330950,6630400,211.326343915155,4893
331000,6630400,211.298554592008,4892
331050,6630400,211.249571861608,4892
331100,6630400,211.179047602159,4894
331150,6630400,211.086774157572,4898
331200,6630400,210.972688281186,4898
331250,6630400,210.836873336047,4896
331300,6630400,210.679560181816,4892
331350,6630400,210.501128462749,4890
331400,6630400,210.302107518294,4889
331450,6630400,210.083175833015,4890
331500,6630400,209.845159727566,4894
331550,6630400,209.589030532235,4902
331600,6630400,209.315900271481,4915
331650,6630400,209.027015888869,4926
331700,6630400,208.72375255282,4925
331750,6630400,208.407605780065,4920
331800,6630400,208.080181917429,4923
331850,6630400,207.74318726567,4938
331900,6630400,207.398416180224,4961
331950,6630400,207.047738750563,4976
332000,6630400,206.693087231486,4982
332050,6630400,206.336440555045,4982
332100,6630400,205.979807308117,4981
332150,6630400,205.625207731186,4969
332200,6630400,205.274655201352,4951
332250,6630400,204.930137546118,4938
332300,6630400,204.593597747726,4934
332350,6630400,204.266913628848,4940
332400,6630400,203.951877437828,4952
332450,6630400,203.650175707654,4968
332500,6630400,203.363369857014,4970
332550,6630400,203.092877611747,4955
332600,6630400,202.839955491885,4939
332650,6630400,202.605682569541,4932
332700,6630400,202.390946709786,4930
332750,6630400,202.196433343071,4931
332800,6630400,202.022615724235,4933
332850,6630400,201.869747068604,4934
332900,6630400,201.737855354682,4935
332950,6630400,201.626741365076,4936
333000,6630400,201.535979252883,4937
333050,6630400,201.46491995965,4936
333100,6630400,201.412697574677,4937
333150,6630400,201.378238530463,4940
333200,6630400,201.360273711205,4942
333250,6630400,201.357353402544,4944
333300,6630400,201.367865232707,4946
333350,6630400,201.390054439379,4947
333400,6630400,201.422046293989,4946
333450,6630400,201.461870201407,4947
333500,6630400,201.507484978204,4946
333550,6630400,201.556804868548,4940
333600,6630400,201.607726370748,4930
333650,6630400,201.658155541307,4919
333700,6630400,201.706035127366,4911
333750,6630400,201.749370726051,4903
333800,6630400,201.786256454285,4897
333850,6630400,201.814900296538,4894
333900,6630400,201.83364774336,4894
333950,6630400,201.841003072687,4896
334000,6630400,201.835648701307,4902
334050,6630400,201.816461672554,4911
334100,6630400,201.782527067437,4929
334150,6630400,201.733148100497,4959
334200,6630400,201.667852648286,5002
334250,6630400,201.586396108529,5061
334300,6630400,201.488760801524,5131
334350,6630400,201.375151800304,5155
334400,6630400,201.245988775102,5102
334450,6630400,201.101894095266,5035
334500,6630400,200.943677610079,4986
334550,6630400,200.772318382393,4953
334600,6630400,200.588943668046,4929
334650,6630400,200.394805686481,4912
334700,6630400,200.191256493922,4900
334750,6630400,199.979721462535,4891
334800,6630400,199.761671058228,4886
334850,6630400,199.538591656027,4881
334900,6630400,199.311955973514,4876
334950,6630400,199.083193480729,4871
335000,6630400,198.853661714301,4868
335050,6630400,198.624619382624,4865
335100,6630400,198.397201449525,4863
335150,6630400,198.172396387577,4862
335200,6630400,197.951026849791,4860
335250,6630400,197.733733777976,4857
335300,6630400,197.520963835348,4855
335350,6630400,197.312961018949,4851
335400,6630400,197.109762008455,4848
335450,6630400,196.911195201678,4845
335500,6630400,196.716883855755,4841
335550,6630400,196.526253731147,4839
335600,6630400,196.338544683862,4836
335650,6630400,196.152826070466,4834
335700,6630400,195.968016061701,4831
335750,6630400,195.782903920591,4830
335800,6630400,195.596174786758,4828
335850,6630400,195.406436392522,4827
335900,6630400,195.212247860727,4826
335950,6630400,195.012150298041,4824
336000,6630400,194.804698216754,4824
336050,6630400,194.588490902444,4823
336100,6630400,194.362203711942,4822
336150,6630400,194.124618813693,4819
336200,6630400,193.874654496974,4818
336250,6630400,193.611392302372,4816
336300,6630400,193.334101719399,4815
336350,6630400,193.0422618281,4816
336400,6630400,192.735579501512,4816
336450,6630400,192.414003601076,4818
336500,6630400,192.07773517346,4822
336550,6630400,191.727233806179,4829
336600,6630400,191.363219928014,4836
336650,6630400,190.986672991929,4837
